product_id;sku;model;product_name;price;quantity;status;date_modified;exported_at
155;21010;21010;Гідрозатвор, шпунт-апарат;493.0000;8;1;2026-06-30 23:01:10;2026-07-01 10:43:46
1465744555;2101294194;2101294194;"Керамогранітний обігрівач KEN-500 &quot;Жизель&quot; кварцовий";5600.0000;999;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465744815;2101294685;2101294685;"Керамогранітний обігрівач KEN-500K &quot;Космос жаккард&quot; малахітовий";5400.0000;999;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465744691;2101295399;2101295399;"Керамогранітний обігрівач KEN-500 &quot;Полотно жаккард&quot; медовий";5400.0000;999;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465744469;2101301814;2101301814;"Керамогранітний обігрівач KEN-400 &quot;Хлоя&quot;";3800.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465744470;2101302881;2101302881;"Керамогранітний обігрівач KEN-400 &quot;Хлоя&quot;";3800.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745065;2101303372;2101303372;"Керамогранітний обігрівач KEN-600 &quot;Рубін&quot;";5655.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745264;2101322591;2101322591;"Металокерамічний дизайн-обігрівач UDEN-500К &quot;Шон&quot;";6158.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
464;21015;21015;Заглушка різьбова з прокладкою;140.0000;0;1;2026-06-30 23:01:14;2026-07-01 10:43:46
361;21019;21019;Хомут пластикової кришки;270.0000;0;1;2026-06-30 23:01:13;2026-07-01 10:43:46
463;21021;21021;Кришка для круглих бочок 60-120 л;1575.0000;5;1;2026-06-30 23:01:14;2026-07-01 10:43:46
360;21025;21025;Прокладка кришки для бочок 60-120л;465.0000;5;1;2026-06-30 23:01:13;2026-07-01 10:43:46
536;21031;21031;Ущільнювач кришки на ємність 20/30 л;135.0000;4;1;2026-06-30 23:01:14;2026-07-01 10:43:46
663;21042;21042;Пластикова овальна ємність для бродіння Speidel 500 л;20090.0000;999;1;2026-06-30 23:00:14;2026-07-01 10:43:46
215;21043;21043;Кран зливний SPEIDEL (пластик) diam. 10;305.0000;8;1;2026-06-30 23:01:11;2026-07-01 10:43:46
244;21047;21047;Пластикова ємність для бродіння Speidel 12л;1870.0000;999;1;2026-06-30 23:00:06;2026-07-01 10:43:46
246;21052;21052;Пластикова ємність для бродіння Speidel 20 л;2310.0000;999;1;2026-06-30 23:00:06;2026-07-01 10:43:46
1465746006;21053740;21053740;Турбо дефлегматор 6 дюйма ;9900.0000;5;1;2026-06-30 23:01:39;2026-07-01 10:43:46
189;21070;21070;Ємність ферментаційна Fermentegg 250 л;42540.0000;999;1;2026-06-30 23:00:04;2026-07-01 10:43:46
190;21080;21080;Ємність ферментаційна Fermentegg 600 л;74370.0000;999;1;2026-06-30 23:00:04;2026-07-01 10:43:46
304;21090;21090;Ємність ферментаційна Fermentegg 60 л;25150.0000;998;1;2026-06-30 23:00:07;2026-07-01 10:43:46
1465745573;2121286698;2121286698;Металокерамічний обігрівач UDEN-700 чорний;4148.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745565;2121286699;2121286699;Металокерамічний обігрівач UDEN-700 бежевий;4148.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745567;2121286700;2121286700;Металокерамічний обігрівач UDEN-700 жовтий;4148.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745570;2121286701;2121286701;Металокерамічний обігрівач UDEN-700 помаранчевий;4148.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745569;2121286702;2121286702;Металокерамічний обігрівач UDEN-700 червоний;4148.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745571;2121286703;2121286703;Металокерамічний обігрівач UDEN-700 синій;4148.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745568;2121286704;2121286704;Металокерамічний обігрівач UDEN-700 зелений;4148.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745566;2121286705;2121286705;Металокерамічний обігрівач UDEN-700 блакитний;4148.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745572;2121286706;2121286706;Металокерамічний обігрівач UDEN-700 темно-синій;4148.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745500;2122044257;2122044257;Металокерамічний обігрівач UDEN-500 бежевий;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745502;2122044258;2122044258;Металокерамічний обігрівач UDEN-500 жовтий;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745505;2122044259;2122044259;Металокерамічний обігрівач UDEN-500 помаранчевий;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745504;2122044260;2122044260;Металокерамічний обігрівач UDEN-500 червоний;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745506;2122044261;2122044261;Металокерамічний обігрівач UDEN-500 синій;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745501;2122044262;2122044262;Металокерамічний обігрівач UDEN-500 блакитний;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745507;2122044263;2122044263;Металокерамічний обігрівач UDEN-500 темно-синій;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745503;2122044264;2122044264;Металокерамічний обігрівач UDEN-500 Зелений;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745508;2122044265;2122044265;Металокерамічний обігрівач UDEN-500 чорний;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745542;2122049208;2122049208;Металокерамічний обігрівач UDEN-500К бежевий;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745544;2122049209;2122049209;Металокерамічний обігрівач UDEN-500К жовтий;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745547;2122049210;2122049210;Металокерамічний обігрівач UDEN-500К помаранчевий;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745546;2122049211;2122049211;Металокерамічний обігрівач UDEN-500К червоний;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745548;2122049212;2122049212;Металокерамічний обігрівач UDEN-500К синій;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745549;2122049213;2122049213;Металокерамічний обігрівач UDEN-500К темно-синій;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745543;2122049214;2122049214;Металокерамічний обігрівач UDEN-500К блакитний;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745545;2122049215;2122049215;Металокерамічний обігрівач UDEN-500К зелений;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745550;2122049216;2122049216;Металокерамічний обігрівач UDEN-500К чорний;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745521;2122051625;2122051625;Металокерамічний обігрівач UDEN-500D бежевий;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745523;2122051626;2122051626;Металокерамічний обігрівач UDEN-500D жовтий;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745526;2122051627;2122051627;Металокерамічний обігрівач UDEN-500D помаранчевий;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745525;2122051628;2122051628;Металокерамічний обігрівач UDEN-500D червоний;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745527;2122051629;2122051629;Металокерамічний обігрівач UDEN-500D синій;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745528;2122051630;2122051630;Металокерамічний обігрівач UDEN-500D темно-синій;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745522;2122051631;2122051631;Металокерамічний обігрівач UDEN-500D блакитний;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745524;2122051632;2122051632;Металокерамічний обігрівач UDEN-500D зелений;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745529;2122051633;2122051633;Металокерамічний обігрівач UDEN-500D чорний;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745479;2122074472;2122074472;Металокерамічний обігрівач UDEN-300 бежевий;3250.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745481;2122074473;2122074473;Металокерамічний обігрівач UDEN-300 жовтий;3250.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745484;2122074474;2122074474;Металокерамічний обігрівач UDEN-300 помаранчевий;3250.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745483;2122074475;2122074475;Металокерамічний обігрівач UDEN-300 червоний;3250.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745485;2122074476;2122074476;Металокерамічний обігрівач UDEN-300 синій;3250.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745486;2122074477;2122074477;Металокерамічний обігрівач UDEN-300 темно-синій;3250.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745480;2122074478;2122074478;Металокерамічний обігрівач UDEN-300 блакитний;3250.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745482;2122074479;2122074479;Металокерамічний обігрівач UDEN-300 зелений;3250.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745487;2122074480;2122074480;Металокерамічний обігрівач UDEN-300 чорний;3250.0000;999;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745458;2122077774;2122077774;Металокерамічний обігрівач UDEN-250 бежевий;3050.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745460;2122077775;2122077775;Металокерамічний обігрівач UDEN-250 жовтий;3050.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745463;2122077776;2122077776;Металокерамічний обігрівач UDEN-250 помаранчевий;3050.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745462;2122077777;2122077777;Металокерамічний обігрівач UDEN-250 червоний;3050.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745464;2122077778;2122077778;Металокерамічний обігрівач UDEN-250 синій;3050.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745465;2122077779;2122077779;Металокерамічний обігрівач UDEN-250 темно-синій;3050.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745459;2122077780;2122077780;Металокерамічний обігрівач UDEN-250 блакитний;3050.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745461;2122077781;2122077781;Металокерамічний обігрівач UDEN-250 зелений;3050.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745466;2122077782;2122077782;Металокерамічний обігрівач UDEN-250 чорний;3050.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745586;2122107916;2122107916;Металокерамічний обігрівач UDEN-900 бежевий;4988.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745588;2122107917;2122107917;Металокерамічний обігрівач UDEN-900 жовтий;4988.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745591;2122107918;2122107918;Металокерамічний обігрівач UDEN-900 помаранчевий;4988.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745590;2122107919;2122107919;Металокерамічний обігрівач UDEN-900 червоний;4988.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745592;2122107920;2122107920;Металокерамічний обігрівач UDEN-900 синій;4988.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745593;2122107921;2122107921;Металокерамічний обігрівач UDEN-900 темно-синій;4988.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745587;2122107922;2122107922;Металокерамічний обігрівач UDEN-900 блакитний;4988.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745589;2122107923;2122107923;Металокерамічний обігрівач UDEN-900 зелений;4988.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745594;2122107924;2122107924;Металокерамічний обігрівач UDEN-900 чорний;4988.0000;999;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745600;2122113692;2122113692;Металокерамічний обігрівач стельовий UDEN-500P бежевий;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745602;2122113693;2122113693;Металокерамічний обігрівач стельовий UDEN-500P жовтий;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745605;2122113694;2122113694;Металокерамічний обігрівач стельовий UDEN-500P помаранчевий;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745604;2122113695;2122113695;Металокерамічний обігрівач стельовий UDEN-500P червоний;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745606;2122113696;2122113696;Металокерамічний обігрівач стельовий UDEN-500P синій;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745607;2122113697;2122113697;Металокерамічний обігрівач стельовий UDEN-500P темно-синій;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745601;2122113698;2122113698;Металокерамічний обігрівач стельовий UDEN-500P блакитний;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745603;2122113699;2122113699;Металокерамічний обігрівач стельовий UDEN-500P зелений;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745608;2122113700;2122113700;Металокерамічний обігрівач стельовий UDEN-500P чорний;3938.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745437;2122128876;2122128876;Металокерамічний обігрівач UDEN-200 теплий плінтус бежевий;3000.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745439;2122128877;2122128877;Металокерамічний обігрівач UDEN-200 теплий плінтус жовтий;3000.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745442;2122128878;2122128878;Металокерамічний обігрівач UDEN-200 теплий плінтус помаранчевий;3000.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745441;2122128879;2122128879;Металокерамічний обігрівач UDEN-200 теплий плінтус червоний;3000.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745443;2122128880;2122128880;Металокерамічний обігрівач UDEN-200 теплий плінтус синій;3000.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745444;2122128881;2122128881;Металокерамічний обігрівач UDEN-200 теплий плінтус темно-синій;3000.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745438;2122128882;2122128882;Металокерамічний обігрівач UDEN-200 теплий плінтус блакитний;3000.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745440;2122128883;2122128883;Металокерамічний обігрівач UDEN-200 теплий плінтус зелений;3000.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745445;2122128884;2122128884;Металокерамічний обігрівач UDEN-200 теплий плінтус чорний;3000.0000;999;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745839;21233;21233;"Прокладка силіконова для кламп 8&quot; дюйми DN219";99.0000;7;1;2026-06-30 23:01:36;2026-07-01 10:43:46
1465745840;21240;21240;"Прокладка силіконова для кламп 6&quot; дюйм DN159";75.0000;6;1;2026-06-30 23:01:36;2026-07-01 10:43:46
1465745849;21257;21257;Клапан дисковий н/ж AISI 304 DN50 S-S;1454.0000;0;1;2026-06-30 23:01:37;2026-07-01 10:43:46
1465745417;2125703719;2125703719;Металокерамічний обігрівач UDEN-1000 бежевий;5408.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745419;2125703720;2125703720;Металокерамічний обігрівач UDEN-1000 жовтий;5408.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745422;2125703721;2125703721;Металокерамічний обігрівач UDEN-1000 помаранчевий;5408.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745421;2125703722;2125703722;Металокерамічний обігрівач UDEN-1000 червоний;5408.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745423;2125703723;2125703723;Металокерамічний обігрівач UDEN-1000 синій;5408.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745424;2125703724;2125703724;Металокерамічний обігрівач UDEN-1000 темно-синій;5408.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745418;2125703725;2125703725;Металокерамічний обігрівач UDEN-1000 блакитний;5408.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745420;2125703726;2125703726;Металокерамічний обігрівач UDEN-1000 зелений;5408.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745425;2125703727;2125703727;Металокерамічний обігрівач UDEN-1000 чорний;5408.0000;999;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745427;2125708292;2125708292;Металокерамічний обігрівач UDEN-150 теплий плінтус бежевий;2950.0000;999;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745429;2125708293;2125708293;Металокерамічний обігрівач UDEN-150 теплий плінтус жовтий;2950.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745432;2125708294;2125708294;Металокерамічний обігрівач UDEN-150 теплий плінтус помаранчевий;2950.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745431;2125708295;2125708295;Металокерамічний обігрівач UDEN-150 теплий плінтус червоний;2950.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745433;2125708296;2125708296;Металокерамічний обігрівач UDEN-150 теплий плінтус синій;2950.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745434;2125708297;2125708297;Металокерамічний обігрівач UDEN-150 теплий плінтус темно-синій;2950.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745428;2125708298;2125708298;Металокерамічний обігрівач UDEN-150 теплий плінтус блакитний;2950.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745430;2125708299;2125708299;Металокерамічний обігрівач UDEN-150 теплий плінтус зелений;2950.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745435;2125708300;2125708300;Металокерамічний обігрівач UDEN-150 теплий плінтус чорний;2950.0000;999;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745396;2125710297;2125710297;Металокерамічний обігрівач UDEN-100 теплий плінтус бежевий;2700.0000;999;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745398;2125710298;2125710298;Металокерамічний обігрівач UDEN-100 теплий плінтус жовтий;2700.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745401;2125710299;2125710299;Металокерамічний обігрівач UDEN-100 теплий плінтус помаранчевий;2700.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745400;2125710300;2125710300;Металокерамічний обігрівач UDEN-100 теплий плінтус червоний;2700.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745402;2125710301;2125710301;Металокерамічний обігрівач UDEN-100 теплий плінтус синій;2700.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745403;2125710302;2125710302;Металокерамічний обігрівач UDEN-100 теплий плінтус темно-синій;2700.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745397;2125710303;2125710303;Металокерамічний обігрівач UDEN-100 теплий плінтус блакитний;2700.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745399;2125710304;2125710304;Металокерамічний обігрівач UDEN-100 теплий плінтус зелений;2700.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745404;2125710305;2125710305;Металокерамічний обігрівач UDEN-100 теплий плінтус чорний;2700.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745850;21264;21264;Клапан дисковий н/ж AISI 304 DN100 S-S;3770.0000;0;1;2026-06-30 23:01:37;2026-07-01 10:43:46
1465745862;21271;21271;Ущільнення для клапана диск. VMQ DN50;170.0000;0;1;2026-06-30 23:01:37;2026-07-01 10:43:46
1465745861;21288;21288;Ущільнення для клапана диск. VMQ DN100;360.0000;0;1;2026-06-30 23:01:37;2026-07-01 10:43:46
1465745842;21295;21295;Відвід нж AISI 304 104x2,0;560.0000;5;1;2026-06-30 23:01:37;2026-07-01 10:43:46
1465745837;21325;21325;Різьбове з'єднання у зборі DIN AISI 304 DN 50 (52x1,5);590.0000;10;1;2026-06-30 23:01:37;2026-07-01 10:43:46
1465745880;21332;21332;Концентрат квасу трипільського;88.0000;16;1;2026-06-30 23:01:37;2026-07-01 10:43:46
1465745554;2135536706;2135536706;"Металокерамічний обігрівач UDEN-700 &quot;універсал&quot; бежевий";4348.0000;999;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745556;2135536707;2135536707;"Металокерамічний обігрівач UDEN-700 &quot;універсал&quot; жовтий";4348.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745559;2135536708;2135536708;"Металокерамічний обігрівач UDEN-700 &quot;універсал&quot; помаранчевий";4348.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745558;2135536709;2135536709;"Металокерамічний обігрівач UDEN-700 &quot;універсал&quot; червоний";4348.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745562;2135536710;2135536710;"Металокерамічний обігрівач UDEN-700 &quot;універсал&quot; синій";4348.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745563;2135536711;2135536711;"Металокерамічний обігрівач UDEN-700 &quot;універсал&quot; темно-синій";4348.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745555;2135537168;2135537168;"Металокерамічний обігрівач UDEN-700 &quot;універсал&quot; блакитний";4348.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745557;2135537490;2135537490;"Металокерамічний обігрівач UDEN-700 &quot;універсал&quot; зелений";4348.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745564;2135538478;2135538478;"Металокерамічний обігрівач UDEN-700 &quot;універсал&quot; чорний";4348.0000;999;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745491;2135543920;2135543920;"Металокерамічний обігрівач UDEN-500 &quot;універсал&quot; бежевий";4138.0000;999;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745493;2135543921;2135543921;"Металокерамічний обігрівач UDEN-500 &quot;універсал&quot; жовтий";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745496;2135543922;2135543922;"Металокерамічний обігрівач UDEN-500 &quot;універсал&quot; помаранчевий";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745495;2135543923;2135543923;"Металокерамічний обігрівач UDEN-500 &quot;універсал&quot; червоний";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745497;2135543924;2135543924;"Металокерамічний обігрівач UDEN-500 &quot;універсал&quot; синій";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745498;2135543925;2135543925;"Металокерамічний обігрівач UDEN-500 &quot;універсал&quot; темно-синій";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745492;2135543926;2135543926;"Металокерамічний обігрівач UDEN-500 &quot;універсал&quot; блакитний";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745494;2135543927;2135543927;"Металокерамічний обігрівач UDEN-500 &quot;універсал&quot; зелений";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745499;2135543928;2135543928;"Металокерамічний обігрівач UDEN-500 &quot;універсал&quot; чорний";4138.0000;999;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745532;2135545734;2135545734;"Металокерамічний обігрівач UDEN-500К &quot;універсал&quot; бежевий";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745534;2135545735;2135545735;"Металокерамічний обігрівач UDEN-500К &quot;універсал&quot; жовтий";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745537;2135545736;2135545736;"Металокерамічний обігрівач UDEN-500К &quot;універсал&quot; помаранчевий";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745536;2135545737;2135545737;"Металокерамічний обігрівач UDEN-500К &quot;універсал&quot; червоний";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745539;2135545738;2135545738;"Металокерамічний обігрівач UDEN-500К &quot;універсал&quot; синій";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745540;2135545739;2135545739;"Металокерамічний обігрівач UDEN-500К &quot;універсал&quot; темно-синій";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745533;2135545740;2135545740;"Металокерамічний обігрівач UDEN-500К &quot;універсал&quot; блакитний";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745535;2135545741;2135545741;"Металокерамічний обігрівач UDEN-500К &quot;універсал&quot; зелений";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745541;2135545742;2135545742;"Металокерамічний обігрівач UDEN-500К &quot;універсал&quot; чорний";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745512;2135548160;2135548160;"Металокерамічний обігрівач UDEN-500D &quot;універсал&quot; бежевий";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745514;2135548161;2135548161;"Металокерамічний обігрівач UDEN-500D &quot;універсал&quot; жовтий";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745517;2135548162;2135548162;"Металокерамічний обігрівач UDEN-500D &quot;універсал&quot; помаранчевий";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745516;2135548163;2135548163;"Металокерамічний обігрівач UDEN-500D &quot;універсал&quot; червоний";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745518;2135548164;2135548164;"Металокерамічний обігрівач UDEN-500D &quot;універсал&quot; синій";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745519;2135548165;2135548165;"Металокерамічний обігрівач UDEN-500D &quot;універсал&quot; темно-синій";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745513;2135548166;2135548166;"Металокерамічний обігрівач UDEN-500D &quot;універсал&quot; блакитний";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745515;2135548167;2135548167;"Металокерамічний обігрівач UDEN-500D &quot;універсал&quot; зелений";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745520;2135548168;2135548168;"Металокерамічний обігрівач UDEN-500D &quot;універсал&quot; чорний";4138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745576;2135552530;2135552530;"Металокерамічний обігрівач UDEN-900 &quot;універсал&quot; бежевий";5138.0000;999;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745578;2135552531;2135552531;"Металокерамічний обігрівач UDEN-900 &quot;універсал&quot; жовтий";5138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745581;2135552532;2135552532;"Металокерамічний обігрівач UDEN-900 &quot;універсал&quot; помаранчевий";5138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
1465745580;2135552533;2135552533;"Металокерамічний обігрівач UDEN-900 &quot;універсал&quot; червоний";5138.0000;0;0;2026-05-05 10:34:03;2026-07-01 10:43:46
