"Внешний ID","назва укр","ціна"
"185533NP18","Газова плита з балоном 18,2л з відсікачем Enders Dalgety 2 BLACK, Комплект","10328.0000"
"185533NP12","Газова плита з балоном 12,7л з відсікачем Enders Dalgety 2 BLACK, Комплект","10147.0000"
"1790N26","Портативна газова плита з балоном 26,2л та редуктором","9740.0000"
"1790N24","Портативна газова плита з балоном 24,5л та редуктором","9460.0000"
"1790N18","Портативна газова плита з балоном 18,2л та редуктором","9260.0000"
"1790N12","Портативна газова плита з балоном 12,7л та редуктором","9060.0000"
"D0605","Дріжджі кодзі ECO-Koji","210.0000"
"2091","Силіконовий лист 500х500х3мм","400.0000"
"2102","","68.5000"
"2103","","4950.0000"
"0445630","Шланг GOK Ø6,3 мм з обох боків G1/4LH UEM x 2,0 м","695.0000"
"","","3200.0000"
"","","1599.0000"
"PR08642","Балон газовий композитний з відсікачем OPD HPCR. G-5, 26,2 л. (Чехія, під український редуктор)","8390.0000"
"PR08653","Балон газовий композитний з відсікачем OPD HPCR. G-12, 24,5 л. (Чехія, під євроредуктор)","7490.0000"
"PR08639","Балон газовий композитний з відсікачем OPD HPCR. G-5, 24,5 л. (Чехія, під український редуктор)","8190.0000"
"PR08637","Балон газовий композитний з відсікачем OPD HPCR. G-5, 18,2 л. (Чехія,  під український редуктор)","7990.0000"
"PR08635","Балон газовий композитний з відсікачем OPD HPCR. G-5, 12,7 л. (Чехія, під український редуктор)","7790.0000"
"Н01","Комплект: газовий шланг 80 см, редуктор GOK 30 мбар (тип з'єднання SHELL), хомути 2 шт","930.0000"
"Н103080НК","Комплект: газовий шланг 80 см, редуктор GOK 30 мбар (тип з'єднання ­ KOMBI), вн різьблення 1/2"" Ду 15, хомути посилен.","1320.0000"
"Н1030200НК","Комплект: газовий шланг 200 см, редуктор GOK 30 мбар (тип з'єднання KOMBI),  вн різьблення 1/2"" Ду 15, хомути посилен.","1575.0000"
"217692","ДЕТЕКТОР ВИТОКУ ГАЗУ PRESTO, 300 мл","390.0000"
"K01","Ваги електронні для балону HPCR","680.0000"
"0973834","Фітинг різьбовий GOK D4 IG KLF на AG W21,8x1/14“LH – перехідник с G12 на G4/G5 (укр.редуктор-євробалон)","640.0000"
"0973534","Фітинг різьбовий GOK AG KLF х IG W21,8x1/14“LH – перехідник с G4/G5 на G12 (євроредуктор - укр.балон)","640.0000"
"77360","Кабель живлення до ВМ 50 L","1050.0000"
"21233","Прокладка силіконова для кламп 8"" дюйми DN219","99.0000"
"21240","Прокладка силіконова для кламп 6"" дюйм DN159","75.0000"
"21257","Клапан дисковий н/ж AISI 304 DN50 S-S","1454.0000"
"21264","Клапан дисковий н/ж AISI 304 DN100 S-S","3770.0000"
"21271","Ущільнення для клапана диск. VMQ DN50","170.0000"
"21288","Ущільнення для клапана диск. VMQ DN100","360.0000"
"21295","Відвід нж AISI 304 104x2,0","560.0000"
"A05403002T","Навісний складний стіл для GrandHall E-Grill","3750.0000"
"185533NP26","Газова плита з балоном з відсікачем, 26,2л Enders Dalgety 2 BLACK, Комплект","10687.0000"
"21325","Різьбове з'єднання у зборі DIN AISI 304 DN 50 (52x1,5)","590.0000"
"21332","Концентрат квасу трипільського","84.0000"
"1401100","Штуцер для шланга 9мм з накидною гайкою UEM G1/4LH-9","265.0000"
"2009265","Штуцер перехідник IG G1 / 4LH x AG G1/2","640.0000"
"185533N12","Газова плита з балоном 12,7л Enders Dalgety 2 BLACK, Комплект","9058.0000"
"185533N18","Газова плита з балоном 18,2л  Enders Dalgety 2 BLACK, Комплект","9238.0000"
"185533N24","Газова плита з балоном 24,5л Enders Dalgety 2 BLACK, Комплект","9418.0000"
"MAG1121-2","Перегінний куб 40 літрів  2 дюйма  без клампу під тен","6450.0000"
"37928030","1,5"" Кульовий кран кламповий 38мм","650.0000"
"21424","Пакет Слайдер 150 х 200","2.3000"
"37907853","","4148.0000"
"2232008188","","1944.0000"
"38757664","","4148.0000"
"38806173","","4770.0000"
"39264522","","625.0000"
"39265002","","1061.0000"
"39265398","","1596.0000"
"45516015","","973.0000"
"170040004","","6104.0000"
"306940245","Терморегулятор HEAT PLUS TOP FLOOR M6.716 (программируемый)","1239.0000"
"367294448","","250.0000"
"527081550","","5600.0000"
"552093054","","3938.0000"
"552137023","","3938.0000"
"552143720","","3938.0000"
"552145641","","3250.0000"
"552149294","","3050.0000"
"552152977","","4348.0000"
"552157025","","4138.0000"
"552165987","","4138.0000"
"552168016","","4138.0000"
"552178245","","3400.0000"
"552181646","","3200.0000"
"552196375","","3000.0000"
"552202580","","2950.0000"
"552204374","","2700.0000"
"552210362","","3938.0000"
"552269615","","5600.0000"
"552443429","","5710.0000"
"552445065","","5710.0000"
"552446077","","5710.0000"
"552447213","","5710.0000"
"552448164","","5316.0000"
"552448824","","6429.0000"
"552449745","","6429.0000"
"552450282","","5333.0000"
"552455739","","4770.0000"
"552457611","","4770.0000"
"552458121","","4770.0000"
"552458179","","4770.0000"
"552459640","","4770.0000"
"552485996","","4770.0000"
"552488977","","4770.0000"
"552503498","","4770.0000"
"552504619","","4938.0000"
"552512359","","5600.0000"
"552515480","","6429.0000"
"552517495","","5333.0000"
"552522089","","6015.0000"
"552524805","","6429.0000"
"552526229","","5600.0000"
"552595562","","5600.0000"
"552638800","","5333.0000"
"552643283","","7306.0000"
"552645002","","6015.0000"
"552648111","","5185.0000"
"552649904","","5600.0000"
"552940795","","5728.0000"
"552941028","","5600.0000"
"552942208","","6015.0000"
"552945016","","5333.0000"
"552946838","","6015.0000"
"552948274","","6429.0000"
"552951316","","5600.0000"
"552952210","","5333.0000"
"552952858","","5333.0000"
"552952950","","5600.0000"
"552953900","","5600.0000"
"552954850","","5800.0000"
"552956350","","5600.0000"
"552960630","","5038.0000"
"552962317","","6429.0000"
"552964011","","6518.0000"
"552966029","","5063.0000"
"552966541","","4713.0000"
"552966908","","5600.0000"
"552967309","","6429.0000"
"552968235","","6429.0000"
"552968474","","5600.0000"
"552980106","","6429.0000"
"552984426","","7052.0000"
"553001330","","5728.0000"
"553001861","","5710.0000"
"553002289","","5438.0000"
"553006497","","5063.0000"
"553006820","","5333.0000"
"553007523","","5063.0000"
"553026927","","10849.0000"
"553029594","","16274.0000"
"553046756","","15680.0000"
"553051879","","15037.0000"
"553054728","","13431.0000"
"562580103","","5710.0000"
"562633688","","6695.0000"
"562635912","","6695.0000"
"562636224","","6695.0000"
"562671317","","19081.0000"
"565109633","","1250.0000"
"573437669","","15680.0000"
"575099993","","6429.0000"
"575597346","","5978.0000"
"581194537","","16274.0000"
"581198506","","5710.0000"
"581199290","","5710.0000"
"581199756","","5710.0000"
"617437299","","5598.0000"
"672230342","","4770.0000"
"672232495","","4770.0000"
"672249101","","6429.0000"
"676890748","","11598.0000"
"676893946","","6104.0000"
"676894560","","6104.0000"
"687695571","","4300.0000"
"705672286","","14374.0000"
"746468248","","6188.0000"
"746472450","","6104.0000"
"746484957","","11598.0000"
"811732955","","4500.0000"
"824797052","","520.0000"
"888156488","","568.0000"
"931654418","","6429.0000"
"931660163","","6429.0000"
"931664757","","6429.0000"
"931669396","","6015.0000"
"931675172","","6015.0000"
"931675180","","6015.0000"
"931680807","","6015.0000"
"931684586","","6429.0000"
"931688733","","6429.0000"
"931694886","","5600.0000"
"932251812","","6015.0000"
"932254938","","6015.0000"
"932256086","","6015.0000"
"932257267","","6429.0000"
"932257691","","7052.0000"
"932258411","","6429.0000"
